Id,SalePrice
2734,144661.0537460914
2735,124890.80572720205
2736,146141.63490152656
2737,121210.32878564559
2738,142399.02667750488
2739,157881.0071410112
2740,125972.5972936373
2741,142971.8105134704
2742,151606.9861164983
2743,147243.70478496715
2744,152511.25181775328
2745,139946.38354510142
2746,129350.19814080182
2747,127998.63648541094
2748,114421.04036474157
2749,120809.49843754972
2750,134960.57890984323
2751,131412.03651779392
2752,173373.24763416685
2753,150313.44741362386
2754,177401.90878624204
2755,134269.51116871994
2756,91797.39463056313
2757,62141.57706594405
2758,82645.40734597284
2759,139354.19819720375
2760,113486.56781877777
2761,137437.68056846736
2762,141124.93939977634
2763,170830.2678576429
2764,122982.07159132154
2765,204703.95278352423
2766,136505.2011511407
2767,84658.01993948084
2768,132626.2180631096
2769,117753.39030044954
2770,147447.92273398206
2771,125062.47752794699
2772,115182.27182607983
2773,137932.22846500028
2774,139956.34250383973
2775,115406.71561631736
2776,140015.46093851724
2777,148015.78965949727
2778,88017.10049039031
2779,130181.52425523632
2780,98037.65419322922
2781,97318.99163389359
2782,90977.53375621789
2783,96778.58135601955
2784,123933.27217913078
2785,136446.44802570756
2786,73531.92348322335
2787,122899.71740599455
2788,75349.0968929545
2789,162284.1275650081
2790,80663.6742143083
2791,115777.74142037626
2792,65030.264769007656
2793,152332.88067688266
2794,97885.40191483454
2795,116948.01001045387
2796,86236.36412812505
2797,162653.77932920205
2798,103757.99949301837
2799,116099.79069128777
2800,64754.82638237853
2801,100142.45380659132
2802,125131.20413734022
2803,149323.3087966723
2804,106840.30571972417
2805,92342.81691029588
2806,84380.34908991757
2807,159897.09907505717
2808,142529.69859684358
2809,129396.95711863886
2810,140394.01530065748
2811,150312.55989757593
2812,144920.59784227892
2813,158921.2390286034
2814,159642.43828063968
2815,89856.18141600025
2816,183070.8407406702
2817,129465.59612196883
2818,128076.40547501233
2819,146171.77930269064
2820,137727.57620967488
2821,107011.48706596464
2822,160028.20752835163
2823,186410.31989720342
2824,160179.3436374598
2825,126385.35470078581
2826,133175.29919360447
2827,136820.55131202104
2828,242871.90758115568
2829,206278.90248504528
2830,231331.07306533898
2831,176714.83701017383
2832,270575.91953845794
2833,294205.5668076426
2834,210439.5289605381
2835,216909.52835988253
2836,188835.59192383193
2837,162567.615385374
2838,148933.19169047097
2839,179084.00516544582
2840,207271.4320734054
2841,204887.76848324217
2842,223792.6064526331
2843,139365.93334082872
2844,155321.5225805131
2845,123270.85272733742
2846,203123.51819293498
2847,198364.7692782699
2848,216211.5605266179
2849,217629.0026718961
2850,290082.1749008413
2851,228714.60558758277
2852,237873.38562700845
2853,246579.02727311326
2854,140632.75129675245
2855,213313.60057536338
2856,213068.13618580217
2857,184346.99594296198
2858,207233.21687759954
2859,134032.3144430284
2860,127433.72993048752
2861,126411.41969531744
2862,200876.30882856506
2863,134099.77332203955
2864,266568.9124831515
2865,145857.81384671075
2866,137300.4652014804
2867,93838.24891671748
2868,96481.97881911068
2869,120491.22376657471
2870,135104.18742247895
2871,79071.8691688985
2872,57916.85317625962
2873,93719.86679015202
2874,133877.74591777415
2875,124847.54031706855
2876,153024.51523731626
2877,125194.2000413847
2878,140177.27201590416
2879,137916.0359044235
2880,97482.56918747276
2881,126652.25093072564
2882,148275.67674828824
2883,170808.77792581133
2884,164485.56238211153
2885,159139.66541764207
2886,179776.62406752433
2887,101603.07914624622
2888,130683.42290463041
2889,55852.273731513465
2890,76486.65001455303
2891,140900.41583021672
2892,66174.58443051457
2893,104980.58019931473
2894,65898.32910903188
2895,295202.19426575414
2896,270644.8168636076
2897,175066.25369007338
2898,160314.46211126796
2899,224478.7696808563
2900,159618.70493101483
2901,155241.3728304502
2902,203233.20822799182
2903,319812.22951586003
2904,324089.260922756
2905,81145.417212056
2906,238304.2573925121
2907,111804.83798606307
2908,129499.22054950906
2909,150868.5536143087
2910,78007.24242996472
2911,84700.41624576377
2912,145281.83961611078
2913,91561.99646825444
2914,83981.47621604799
2915,87942.19575995299
2916,91469.18996656014
2917,157434.49633821557
2918,129312.48305267937
2919,245353.25380757198
